Date,SP500,SP500_%Change
2007/9/17,1476.65,-0.512043119
2007/9/18,1519.78,2.920800461
2007/9/19,1529.03,0.608640724
2007/9/20,1518.75,-0.672321668
2007/9/21,1525.75,0.46090535
2007/9/24,1517.74,-0.524987711
2007/9/25,1517.22,-0.034261468
2007/9/26,1525.42,0.540462161
2007/9/27,1531.38,0.390712066
2007/9/28,1526.75,-0.302341679
2007/10/1,1547.04,1.328966759
2007/10/2,1546.63,-0.026502224
2007/10/3,1539.6,-0.454536638
2007/10/4,1542.84,0.210444271
2007/10/5,1557.59,0.956029141
2007/10/8,1552.58,-0.321650755
2007/10/9,1565.15,0.809620116
2007/10/10,1562.47,-0.171229595
2007/10/11,1554.41,-0.515849904
2007/10/12,1561.8,0.475421543
2007/10/15,1548.71,-0.838135485
2007/10/16,1538.53,-0.657321254
2007/10/17,1541.24,0.176142162
2007/10/18,1540.08,-0.075264073
2007/10/19,1500.63,-2.561555244
2007/10/22,1506.33,0.379840467
2007/10/23,1519.59,0.880285196
2007/10/24,1515.88,-0.244144802
2007/10/25,1514.41,-0.096973375
2007/10/26,1535.28,1.378094439
2007/10/29,1540.98,0.371267782
2007/10/30,1531.02,-0.646341938
2007/10/31,1549.38,1.199200533
2007/11/1,1508.44,-2.642347261
2007/11/2,1509.65,0.080215322
2007/11/5,1502.17,-0.495479085
2007/11/6,1520.27,1.204923544
2007/11/7,1475.62,-2.9369783
2007/11/8,1474.77,-0.057602906
2007/11/9,1453.7,-1.428697356
2007/11/12,1439.18,-0.99883057
2007/11/13,1481.05,2.909295571
2007/11/14,1470.58,-0.706930894
2007/11/15,1451.15,-1.321247399
2007/11/16,1458.74,0.523033456
2007/11/19,1433.27,-1.746027394
2007/11/20,1439.7,0.448624474
2007/11/21,1416.77,-1.592692922
2007/11/23,1440.7,1.689053269
2007/11/26,1407.22,-2.323870341
2007/11/27,1428.23,1.493014596
2007/11/28,1469.02,2.85598258
2007/11/29,1469.72,0.047650815
2007/11/30,1481.14,0.777018752
2007/12/3,1472.42,-0.588735704
2007/12/4,1462.79,-0.654025346
2007/12/5,1485.01,1.519015033
2007/12/6,1507.35,1.504366974
2007/12/7,1504.66,-0.178458885
2007/12/10,1515.96,0.751000226
2007/12/11,1477.65,-2.527111533
2007/12/12,1486.59,0.605014719
2007/12/13,1488.41,0.122427838
2007/12/14,1467.95,-1.37462124
2007/12/17,1445.9,-1.502094758
2007/12/18,1454.98,0.627982571
2007/12/19,1453,-0.136084345
2007/12/20,1460.12,0.490020647
2007/12/21,1484.46,1.666986275
2007/12/24,1496.45,0.807701117
2007/12/26,1497.66,0.080858031
2007/12/27,1476.37,-1.421550953
2007/12/28,1478.49,0.14359544
2007/12/31,1468.36,-0.685158506
2008/1/2,1447.16,-1.443787627
2008/1/3,1447.16,0
2008/1/4,1411.63,-2.455153542
2008/1/7,1416.18,0.322322422
2008/1/8,1390.19,-1.835218687
2008/1/9,1409.13,1.3624037
2008/1/10,1420.33,0.79481666
2008/1/11,1401.02,-1.359543205
2008/1/14,1416.25,1.087065138
2008/1/15,1380.95,-2.492497793
2008/1/16,1373.2,-0.561207864
2008/1/17,1333.25,-2.909263035
2008/1/18,1325.19,-0.604537784
2008/1/22,1310.5,-1.108520288
2008/1/23,1338.6,2.144219763
2008/1/24,1352.07,1.006275213
2008/1/25,1330.61,-1.587195929
2008/1/28,1353.97,1.755585784
2008/1/29,1362.3,0.615227812
2008/1/30,1355.81,-0.476400206
2008/1/31,1378.55,1.67722616
2008/2/1,1395.42,1.223749592
2008/2/4,1380.82,-1.046279973
2008/2/5,1336.64,-3.199548095
2008/2/6,1326.45,-0.762359349
2008/2/7,1336.91,0.788570998
2008/2/8,1331.29,-0.420372351
2008/2/11,1339.13,0.588902493
2008/2/12,1348.86,0.726591145
2008/2/13,1367.21,1.360408048
2008/2/14,1348.86,-1.342149341
2008/2/15,1350,0.084515813
2008/2/19,1348.78,-0.09037037
2008/2/20,1360.03,0.834087101
2008/2/21,1342.53,-1.286736322
2008/2/22,1353.11,0.788064326
2008/2/25,1371.8,1.381262425
2008/2/26,1381.29,0.691791806
2008/2/27,1380.02,-0.091943039
2008/2/28,1367.68,-0.894189939
2008/2/29,1330.63,-2.70896701
2008/3/3,1331.34,0.053358184
2008/3/4,1326.75,-0.344765424
2008/3/5,1333.7,0.523836442
2008/3/6,1304.34,-2.201394616
2008/3/7,1293.37,-0.84103838
2008/3/10,1273.37,-1.546347913
2008/3/11,1320.65,3.712982087
2008/3/12,1308.77,-0.899557036
2008/3/13,1315.48,0.512695126
2008/3/14,1288.14,-2.078328823
2008/3/17,1276.6,-0.895865356
2008/3/18,1330.74,4.24095253
2008/3/19,1298.42,-2.428723868
2008/3/20,1329.51,2.394448638
2008/3/24,1349.88,1.532143421
2008/3/25,1352.99,0.23039085
2008/3/26,1341.13,-0.876577063
2008/3/27,1325.76,-1.146048482
2008/3/28,1315.22,-0.795015689
2008/3/31,1322.7,0.568726145
2008/4/1,1370.18,3.589627278
2008/4/2,1367.53,-0.193405246
2008/4/3,1369.31,0.130161678
2008/4/4,1370.4,0.079602135
2008/4/7,1372.54,0.156158786
2008/4/8,1365.54,-0.510003351
2008/4/9,1354.49,-0.809203685
2008/4/10,1360.55,0.447400867
2008/4/11,1332.83,-2.037411341
2008/4/14,1328.32,-0.338377738
2008/4/15,1334.43,0.459979523
2008/4/16,1364.71,2.269133638
2008/4/17,1365.56,0.062284295
2008/4/18,1390.33,1.813907847
2008/4/21,1388.17,-0.1553588
2008/4/22,1375.94,-0.881016014
2008/4/23,1379.93,0.289983575
2008/4/24,1388.82,0.644235577
2008/4/25,1397.84,0.649472214
2008/4/28,1396.37,-0.10516225
2008/4/29,1390.94,-0.388865415
2008/4/30,1385.59,-0.384631975
2008/5/1,1409.34,1.714071262
2008/5/2,1413.9,0.323555707
2008/5/5,1407.49,-0.453355966
2008/5/6,1418.26,0.765191937
2008/5/7,1392.57,-1.811374501
2008/5/8,1397.68,0.366947442
2008/5/9,1388.28,-0.672543071
2008/5/12,1403.58,1.102083153
2008/5/13,1403.04,-0.038473047
2008/5/14,1408.66,0.400558787
2008/5/15,1423.57,1.058452714
2008/5/16,1425.35,0.125037757
2008/5/19,1426.63,0.089802505
2008/5/20,1413.4,-0.927360283
2008/5/21,1390.71,-1.605348804
2008/5/22,1394.35,0.261736811
2008/5/23,1375.93,-1.321045649
2008/5/27,1385.35,0.684627852
2008/5/28,1390.84,0.396289746
2008/5/29,1398.26,0.533490552
2008/5/30,1400.38,0.15161701
2008/6/2,1385.67,-1.050429169
2008/6/3,1377.65,-0.578781384
2008/6/4,1377.2,-0.03266432
2008/6/5,1404.05,1.9496079
2008/6/6,1360.68,-3.088921335
2008/6/9,1361.76,0.079372079
2008/6/10,1358.44,-0.243802138
2008/6/11,1335.49,-1.689437885
2008/6/12,1339.87,0.327969509
2008/6/13,1360.03,1.504623583
2008/6/16,1360.14,0.008088057
2008/6/17,1350.93,-0.677136177
2008/6/18,1337.81,-0.971182815
2008/6/19,1342.83,0.375240131
2008/6/20,1317.93,-1.8542928
2008/6/23,1318,0.005311359
2008/6/24,1314.29,-0.281487102
2008/6/25,1321.97,0.584345921
2008/6/26,1283.15,-2.936526548
2008/6/27,1278.38,-0.371741418
2008/6/30,1280,0.126722884
2008/7/1,1284.91,0.38359375
2008/7/2,1261.52,-1.820360959
2008/7/3,1262.9,0.109391845
2008/7/7,1252.31,-0.838546203
2008/7/8,1273.7,1.708043536
2008/7/9,1244.69,-2.277616393
2008/7/10,1253.39,0.698969221
2008/7/11,1239.49,-1.108992413
2008/7/14,1228.3,-0.902790664
2008/7/15,1214.91,-1.090124562
2008/7/16,1245.36,2.506358496
2008/7/17,1260.32,1.201259074
2008/7/18,1260.68,0.028564174
2008/7/21,1260,-0.053939144
2008/7/22,1277,1.349206349
2008/7/23,1282.19,0.4064213
2008/7/24,1252.54,-2.312449793
2008/7/25,1257.76,0.416753158
2008/7/28,1234.37,-1.85965526
2008/7/29,1263.2,2.335604397
2008/7/30,1284.26,1.667194427
2008/7/31,1267.38,-1.314375594
2008/8/1,1260.31,-0.557843741
2008/8/4,1249.02,-0.895811348
2008/8/5,1284.88,2.871050904
2008/8/6,1289.19,0.335439885
2008/8/7,1266.07,-1.793374134
2008/8/8,1296.32,2.389283373
2008/8/11,1305.32,0.694273019
2008/8/12,1289.59,-1.205068489
2008/8/13,1285.83,-0.291565536
2008/8/14,1292.93,0.552172527
2008/8/15,1298.2,0.40760134
2008/8/18,1278.6,-1.509782776
2008/8/19,1266.69,-0.931487565
2008/8/20,1274.54,0.619725426
2008/8/21,1277.72,0.249501781
2008/8/22,1292.2,1.133268635
2008/8/25,1266.84,-1.962544498
2008/8/26,1271.51,0.368633766
2008/8/27,1281.66,0.798263482
2008/8/28,1300.68,1.484012921
2008/8/29,1282.83,-1.372359074
2008/9/2,1277.58,-0.409251421
2008/9/3,1274.98,-0.203509761
2008/9/4,1236.83,-2.992203799
2008/9/5,1242.31,0.443068166
2008/9/8,1267.79,2.051017862
2008/9/9,1224.51,-3.413814591
2008/9/10,1232.04,0.614939853
2008/9/11,1249.05,1.380636992
2008/9/12,1251.7,0.212161243
2008/9/15,1192.7,-4.713589518
2008/9/16,1213.59,1.75148822
2008/9/17,1156.39,-4.713288672
2008/9/18,1206.52,4.335042676
2008/9/19,1255.08,4.024798594
2008/9/22,1207.09,-3.823660643
2008/9/23,1188.22,-1.563263717
2008/9/24,1185.87,-0.197774823
2008/9/25,1209.18,1.965645475
2008/9/26,1213.01,0.316743578
2008/9/29,1106.39,-8.789704949
2008/9/30,1166.36,5.420330986
2008/10/1,1161.07,-0.45354779
2008/10/2,1114.28,-4.029903451
2008/10/3,1099.23,-1.350647952
2008/10/6,1056.89,-3.85178716
2008/10/7,996.23,-5.73948093
2008/10/8,984.94,-1.133272437
2008/10/9,909.92,-7.616707617
2008/10/10,899.22,-1.175927554
2008/10/13,1003.35,11.58003603
2008/10/14,998.01,-0.532217073
2008/10/15,907.84,-9.034979609
2008/10/16,946.43,4.250749031
2008/10/17,940.55,-0.621282081
2008/10/20,985.4,4.768486524
2008/10/21,955.05,-3.079967526
2008/10/22,896.78,-6.101251243
2008/10/23,908.11,1.263409086
2008/10/24,876.77,-3.451123763
2008/10/27,848.92,-3.176431675
2008/10/28,940.51,10.7890025
2008/10/29,930.09,-1.107909538
2008/10/30,954.09,2.580395446
2008/10/31,968.75,1.536542674
2008/11/3,966.3,-0.252903226
2008/11/4,1005.75,4.082583049
2008/11/5,952.77,-5.267710664
2008/11/6,904.88,-5.026396717
2008/11/7,930.99,2.885465476
2008/11/10,919.21,-1.265319713
2008/11/11,898.95,-2.204066535
2008/11/12,852.3,-5.189387619
2008/11/13,911.29,6.921271853
2008/11/14,873.29,-4.169912981
2008/11/17,850.75,-2.581044098
2008/11/18,859.12,0.98383779
2008/11/19,806.58,-6.115560108
2008/11/20,752.44,-6.712291403
2008/11/21,800.03,6.324756791
2008/11/24,851.81,6.47225729
2008/11/25,857.39,0.655075662
2008/11/26,887.68,3.532814705
2008/11/28,896.24,0.964311464
2008/12/1,816.21,-8.929527805
2008/12/2,848.81,3.994070154
2008/12/3,870.74,2.583617064
2008/12/4,845.22,-2.930840435
2008/12/5,876.07,3.649937294
2008/12/8,909.7,3.838734348
2008/12/9,888.67,-2.311751127
2008/12/10,899.24,1.189417894
2008/12/11,873.59,-2.852408701
2008/12/12,879.73,0.702846873
2008/12/15,868.57,-1.268571039
2008/12/16,913.18,5.136028184
2008/12/17,904.42,-0.959285135
2008/12/18,885.28,-2.116273413
2008/12/19,887.88,0.293692391
2008/12/22,871.63,-1.83020228
2008/12/23,863.16,-0.971742597
2008/12/24,868.15,0.578108346
2008/12/26,872.8,0.535621724
2008/12/29,869.42,-0.387259395
2008/12/30,890.64,2.440707598
2008/12/31,903.25,1.415835803
2009/1/2,931.8,3.160808193
2009/1/5,927.45,-0.466838377
2009/1/6,934.7,0.7817133
2009/1/7,906.65,-3.000962876
2009/1/8,909.73,0.339712127
2009/1/9,890.35,-2.130302397
2009/1/12,870.26,-2.256416016
2009/1/13,871.79,0.175809528
2009/1/14,842.62,-3.345989286
2009/1/15,843.74,0.132918753
2009/1/16,850.12,0.75615711
2009/1/20,805.22,-5.281607302
2009/1/21,840.24,4.349121979
2009/1/22,827.5,-1.516233457
2009/1/23,831.95,0.53776435
2009/1/26,836.57,0.555321834
2009/1/27,845.71,1.092556511
2009/1/28,874.09,3.355760249
2009/1/29,845.14,-3.312015925
2009/1/30,825.88,-2.27891237
2009/2/2,825.44,-0.053276505
2009/2/3,838.51,1.583397945
2009/2/4,832.23,-0.748947538
2009/2/5,845.85,1.636566814
2009/2/6,868.6,2.689602175
2009/2/9,869.89,0.148514851
2009/2/10,827.16,-4.912115325
2009/2/11,833.74,0.795493012
2009/2/12,835.19,0.173915129
2009/2/13,826.84,-0.999772507
2009/2/17,789.17,-4.555899569
2009/2/18,788.42,-0.095036557
2009/2/19,778.94,-1.20240481
2009/2/20,770.05,-1.14129458
2009/2/23,743.33,-3.469904552
2009/2/24,773.14,4.010331885
2009/2/25,764.9,-1.065783687
2009/2/26,752.83,-1.57798405
2009/2/27,735.09,-2.356441693
2009/3/2,700.82,-4.662014175
2009/3/3,696.33,-0.640678063
2009/3/4,712.87,2.375310557
2009/3/5,682.55,-4.253229902
2009/3/6,683.38,0.121602813
2009/3/9,676.53,-1.00237057
2009/3/10,719.6,6.366310437
2009/3/11,721.36,0.244580322
2009/3/12,750.74,4.072862371
2009/3/13,756.55,0.773903082
2009/3/16,753.89,-0.351596061
2009/3/17,778.12,3.213996737
2009/3/18,794.35,2.085796535
2009/3/19,784.04,-1.297916536
2009/3/20,768.54,-1.976939952
2009/3/23,822.92,7.075754027
2009/3/24,806.12,-2.041510718
2009/3/25,813.88,0.962635836
2009/3/26,832.86,2.332039121
2009/3/27,815.94,-2.031553923
2009/3/30,787.53,-3.481873667
2009/3/31,797.87,1.312965855
2009/4/1,811.08,1.65565819
2009/4/2,834.38,2.872712926
2009/4/3,842.5,0.973177689
2009/4/6,835.48,-0.833234421
2009/4/7,815.55,-2.385455068
2009/4/8,825.16,1.178345902
2009/4/9,856.56,3.805322604
2009/4/13,858.73,0.253338937
2009/4/14,841.5,-2.006451388
2009/4/15,852.06,1.254901961
2009/4/16,865.3,1.553881182
2009/4/17,869.6,0.496937478
2009/4/20,832.39,-4.278978841
2009/4/21,850.08,2.125205733
2009/4/22,843.55,-0.768162996
2009/4/23,851.92,0.992235196
2009/4/24,866.23,1.679735186
2009/4/27,857.51,-1.006661048
2009/4/28,855.16,-0.274049282
2009/4/29,873.64,2.160999111
2009/4/30,872.81,-0.095004807
2009/5/1,877.52,0.539636347
2009/5/4,907.24,3.386817394
2009/5/5,903.8,-0.379171994
2009/5/6,919.53,1.740429299
2009/5/7,907.39,-1.320239688
2009/5/8,929.23,2.406903316
2009/5/11,909.24,-2.151243503
2009/5/12,908.35,-0.097883947
2009/5/13,883.92,-2.689491936
2009/5/14,893.07,1.035161553
2009/5/15,882.88,-1.141007984
2009/5/18,909.71,3.038918086
2009/5/19,908.13,-0.173681723
2009/5/20,903.47,-0.513142392
2009/5/21,888.33,-1.675761232
2009/5/22,887,-0.149719136
2009/5/26,910.33,2.630214205
2009/5/27,893.06,-1.897114233
2009/5/28,906.83,1.541889683
2009/5/29,919.14,1.357476043
2009/6/1,942.87,2.581761212
2009/6/2,944.74,0.198330629
2009/6/3,931.76,-1.373922984
2009/6/4,942.46,1.148364386
2009/6/5,940.09,-0.251469558
2009/6/8,939.14,-0.101054154
2009/6/9,942.43,0.350320506
2009/6/10,939.15,-0.348036459
2009/6/11,944.89,0.611190971
2009/6/12,946.21,0.139698801
2009/6/15,923.72,-2.376850805
2009/6/16,911.97,-1.272030485
2009/6/17,910.71,-0.13816244
2009/6/18,918.37,0.841101997
2009/6/19,921.23,0.311421323
2009/6/22,893.04,-3.060039295
2009/6/23,895.1,0.230672758
2009/6/24,900.94,0.652441068
2009/6/25,920.26,2.144426932
2009/6/26,918.9,-0.147784322
2009/6/29,927.23,0.906518664
2009/6/30,919.32,-0.853078524
2009/7/1,923.33,0.436191968
2009/7/2,896.42,-2.914450955
2009/7/6,898.72,0.256576158
2009/7/7,881.03,-1.968354994
2009/7/8,879.56,-0.166850164
2009/7/9,882.68,0.354722816
2009/7/10,879.13,-0.402184257
2009/7/13,901.05,2.493374131
2009/7/14,905.84,0.53160202
2009/7/15,932.68,2.962995673
2009/7/16,940.74,0.864176352
2009/7/17,940.38,-0.038267747
2009/7/20,951.13,1.143154895
2009/7/21,954.58,0.362726441
2009/7/22,954.07,-0.053426638
2009/7/23,976.29,2.328969572
2009/7/24,979.26,0.304212888
2009/7/27,982.18,0.298184343
2009/7/28,979.62,-0.260644688
2009/7/29,975.15,-0.456299381
2009/7/30,986.75,1.18956058
2009/7/31,987.48,0.073980238
2009/8/3,1002.63,1.534208288
2009/8/4,1005.65,0.301207823
2009/8/5,1002.72,-0.291353851
2009/8/6,997.08,-0.562470081
2009/8/7,1010.48,1.343924259
2009/8/10,1007.1,-0.334494498
2009/8/11,994.35,-1.26601132
2009/8/12,1005.81,1.152511691
2009/8/13,1012.73,0.688002704
2009/8/14,1004.09,-0.853139534
2009/8/17,979.73,-2.426077344
2009/8/18,989.67,1.014565237
2009/8/19,996.46,0.686087282
2009/8/20,1007.37,1.094875861
2009/8/21,1026.13,1.862275033
2009/8/24,1025.57,-0.054573982
2009/8/25,1028,0.236941408
2009/8/26,1028.12,0.011673152
2009/8/27,1030.98,0.278177645
2009/8/28,1028.93,-0.198839939
2009/8/31,1020.63,-0.806663233
2009/9/1,998.04,-2.21333882
2009/9/2,994.75,-0.329646106
2009/9/3,1003.24,0.853480774
2009/9/4,1016.4,1.31174993
2009/9/8,1025.39,0.884494294
2009/9/9,1033.37,0.778240474
2009/9/10,1044.14,1.042221082
2009/9/11,1042.73,-0.135039363
2009/9/14,1049.34,0.633912902
2009/9/15,1052.63,0.31353041
2009/9/16,1068.76,1.532352299
2009/9/17,1065.48,-0.306897713
2009/9/18,1068.3,0.264669445
2009/9/21,1064.66,-0.34072826
2009/9/22,1071.66,0.657486897
2009/9/23,1060.87,-1.006849187
2009/9/24,1050.78,-0.951106168
2009/9/25,1044.38,-0.609071357
2009/9/28,1062.98,1.780960953
2009/9/29,1060.61,-0.222958099
2009/9/30,1057.08,-0.332827335
2009/10/1,1029.85,-2.575963976
2009/10/2,1025.21,-0.450551051
2009/10/5,1040.46,1.487500122
2009/10/6,1054.72,1.370547642
2009/10/7,1057.59,0.272110133
2009/10/8,1065.48,0.746035798
2009/10/9,1071.49,0.564065022
2009/10/12,1076.19,0.438641518
2009/10/13,1073.19,-0.278761185
2009/10/14,1092.02,1.754582134
2009/10/15,1096.56,0.415743301
2009/10/16,1087.68,-0.809805209
2009/10/19,1097.91,0.940533981
2009/10/20,1091.06,-0.623912707
2009/10/21,1081.4,-0.885377523
2009/10/22,1092.91,1.064361014
2009/10/23,1079.6,-1.217849594
2009/10/26,1066.95,-1.17173027
2009/10/27,1063.42,-0.330849618
2009/10/28,1042.63,-1.955013071
2009/10/29,1066.11,2.251997353
2009/10/30,1036.2,-2.805526634
2009/11/2,1042.88,0.644663192
2009/11/3,1045.41,0.242597423
2009/11/4,1046.5,0.104265312
2009/11/5,1066.63,1.923554706
2009/11/6,1069.3,0.250321105
2009/11/9,1093.08,2.223884784
2009/11/10,1093.01,-0.006403923
2009/11/11,1098.51,0.503197592
2009/11/12,1087.24,-1.02593513
2009/11/13,1093.48,0.573930319
2009/11/16,1109.3,1.446757142
2009/11/17,1110.32,0.091949878
2009/11/18,1109.8,-0.046833345
2009/11/19,1094.9,-1.342584249
2009/11/20,1091.38,-0.321490547
2009/11/23,1106.24,1.361578918
2009/11/24,1105.65,-0.053333815
2009/11/25,1110.63,0.450413784
2009/11/27,1091.49,-1.723346209
2009/11/30,1095.63,0.379298024
2009/12/1,1108.86,1.207524438
2009/12/2,1109.23,0.033367603
2009/12/3,1099.92,-0.83932097
2009/12/4,1105.98,0.55094916
2009/12/7,1103.25,-0.246839907
2009/12/8,1091.94,-1.025152957
2009/12/9,1095.95,0.367236295
2009/12/10,1102.35,0.583968247
2009/12/11,1106.41,0.368304078
2009/12/14,1114.11,0.695944541
2009/12/15,1107.93,-0.554702857
2009/12/16,1109.18,0.112823012
2009/12/17,1096.08,-1.18105267
2009/12/18,1102.47,0.582986643
2009/12/21,1114.05,1.050368718
2009/12/22,1118.02,0.356357435
2009/12/23,1120.59,0.229870664
2009/12/24,1126.48,0.52561597
2009/12/28,1127.78,0.115403736
2009/12/29,1126.2,-0.140098246
2009/12/30,1126.42,0.019534719
2009/12/31,1115.1,-1.004953747
2010/1/4,1132.98,1.603443637
2010/1/5,1136.52,0.312450352
2010/1/6,1137.14,0.054552494
2010/1/7,1141.7,0.401006033
2010/1/8,1144.98,0.287290882
2010/1/11,1146.98,0.17467554
2010/1/12,1136.22,-0.938115747
2010/1/13,1145.68,0.832585239
2010/1/14,1148.46,0.242650653
2010/1/15,1136.03,-1.082318931
2010/1/19,1150.23,1.24996699
2010/1/20,1138.04,-1.059788042
2010/1/21,1116.48,-1.894485255
2010/1/22,1091.76,-2.214101462
2010/1/25,1096.79,0.460723969
2010/1/26,1092.17,-0.421229223
2010/1/27,1097.5,0.488019264
2010/1/28,1084.53,-1.181776765
2010/1/29,1073.87,-0.982914258
2010/2/1,1089.19,1.426615885
2010/2/2,1103.32,1.29729432
2010/2/3,1097.28,-0.54743864
2010/2/4,1063.11,-3.114063867
2010/2/5,1066.19,0.289716022
2010/2/8,1056.74,-0.88633358
2010/2/9,1070.52,1.304010447
2010/2/10,1068.14,-0.222321862
2010/2/11,1078.47,0.967101691
2010/2/12,1075.51,-0.274462897
2010/2/16,1094.87,1.800076243
2010/2/17,1099.51,0.423794606
2010/2/18,1106.75,0.658475139
2010/2/19,1109.17,0.218658234
2010/2/22,1108.02,-0.103681131
2010/2/23,1094.6,-1.211169473
2010/2/24,1105.24,0.972044582
2010/2/25,1102.94,-0.208099598
2010/2/26,1104.49,0.140533483
2010/3/1,1115.71,1.015853471
2010/3/2,1118.31,0.233035466
2010/3/3,1118.79,0.042921909
2010/3/4,1122.97,0.373617927
2010/3/5,1138.7,1.400749797
2010/3/8,1138.51,-0.016685694
2010/3/9,1140.45,0.170398152
2010/3/10,1145.61,0.452452979
2010/3/11,1150.24,0.4041515
2010/3/12,1149.99,-0.021734595
2010/3/15,1150.51,0.045217785
2010/3/16,1159.46,0.777915881
2010/3/17,1166.21,0.582167561
2010/3/18,1165.83,-0.032584183
2010/3/19,1159.9,-0.508650489
2010/3/22,1165.81,0.509526683
2010/3/23,1174.17,0.717097983
2010/3/24,1167.72,-0.549324203
2010/3/25,1165.73,-0.170417566
2010/3/26,1166.59,0.073773515
2010/3/29,1173.22,0.568323061
2010/3/30,1173.27,0.004261775
2010/3/31,1169.43,-0.327290394
2010/4/1,1178.1,0.741386829
2010/4/5,1187.44,0.792801969
2010/4/6,1189.44,0.168429563
2010/4/7,1182.45,-0.587671509
2010/4/8,1186.44,0.337434987
2010/4/9,1194.37,0.668386096
2010/4/12,1196.48,0.176662173
2010/4/13,1197.3,0.068534367
2010/4/14,1210.65,1.11500877
2010/4/15,1211.67,0.084252261
2010/4/16,1192.13,-1.612650309
2010/4/19,1197.52,0.452131898
2010/4/20,1207.18,0.806667112
2010/4/21,1205.95,-0.101890356
2010/4/22,1208.67,0.225548323
2010/4/23,1217.28,0.712353248
2010/4/26,1212.05,-0.429646425
2010/4/27,1183.71,-2.338187369
2010/4/28,1191.36,0.646273158
2010/4/29,1206.78,1.294319098
2010/4/30,1186.69,-1.664760768
2010/5/3,1202.26,1.312052853
2010/5/4,1173.6,-2.383843761
2010/5/5,1165.9,-0.656100886
2010/5/6,1128.15,-3.23784201
2010/5/7,1110.89,-1.529938395
2010/5/10,1159.73,4.396474899
2010/5/11,1155.79,-0.339734248
2010/5/12,1171.67,1.373952016
2010/5/13,1157.44,-1.214505791
2010/5/14,1135.68,-1.880011059
2010/5/17,1136.94,0.110946746
2010/5/18,1120.8,-1.419599979
2010/5/19,1115.05,-0.51302641
2010/5/20,1071.59,-3.897583068
2010/5/21,1087.69,1.502440299
2010/5/24,1073.65,-1.290808962
2010/5/25,1074.03,0.035393285
2010/5/26,1067.95,-0.566092195
2010/5/27,1103.06,3.287607098
2010/5/28,1089.41,-1.237466684
2010/6/1,1070.71,-1.716525459
2010/6/2,1098.38,2.584266515
2010/6/3,1102.83,0.405142118
2010/6/4,1064.88,-3.441146868
2010/6/7,1050.47,-1.353204117
2010/6/8,1062,1.09760393
2010/6/9,1055.69,-0.594161959
2010/6/10,1086.84,2.950676809
2010/6/11,1091.6,0.43796695
2010/6/14,1089.63,-0.180469036
2010/6/15,1115.23,2.349421363
2010/6/16,1114.61,-0.055593913
2010/6/17,1116.04,0.128295996
2010/6/18,1117.51,0.131715709
2010/6/21,1113.2,-0.385678875
2010/6/22,1095.31,-1.607078692
2010/6/23,1092.04,-0.298545617
2010/6/24,1073.69,-1.680341379
2010/6/25,1076.77,0.286861198
2010/6/28,1074.57,-0.204314756
2010/6/29,1041.24,-3.101705799
2010/6/30,1030.71,-1.011294226
2010/7/1,1027.37,-0.324048471
2010/7/2,1022.58,-0.466239038
2010/7/6,1028.06,0.535899392
2010/7/7,1060.27,3.133085618
2010/7/8,1070.24,0.940326521
2010/7/9,1077.96,0.721333533
2010/7/12,1078.75,0.073286578
2010/7/13,1095.34,1.537891078
2010/7/14,1095.17,-0.015520295
2010/7/15,1096.48,0.119616133
2010/7/16,1064.88,-2.881949511
2010/7/19,1071.25,0.598189467
2010/7/20,1083.48,1.141656943
2010/7/21,1069.59,-1.281980286
2010/7/22,1093.67,2.251329949
2010/7/23,1102.66,0.822002981
2010/7/26,1115.01,1.120018863
2010/7/27,1113.84,-0.104931794
2010/7/28,1106.13,-0.692199957
2010/7/29,1101.53,-0.41586432
2010/7/30,1101.6,0.006354797
2010/8/2,1125.86,2.202251271
2010/8/3,1120.46,-0.479633347
2010/8/4,1127.24,0.605108616
2010/8/5,1125.82,-0.125971399
2010/8/6,1121.64,-0.37128493
2010/8/9,1127.79,0.548304269
2010/8/10,1121.06,-0.596742301
2010/8/11,1089.47,-2.817868803
2010/8/12,1083.61,-0.537876215
2010/8/13,1079.25,-0.402358782
2010/8/16,1079.38,0.012045402
2010/8/17,1092.54,1.21921844
2010/8/18,1094.16,0.148278324
2010/8/19,1075.63,-1.693536594
2010/8/20,1071.69,-0.366296961
2010/8/23,1067.36,-0.404034749
2010/8/24,1051.87,-1.451244191
2010/8/25,1055.33,0.328937987
2010/8/26,1047.22,-0.768480002
2010/8/27,1064.59,1.65867726
2010/8/30,1048.92,-1.47192816
2010/8/31,1049.33,0.039087824
2010/9/1,1080.29,2.950454099
2010/9/2,1090.1,0.908089494
2010/9/3,1104.51,1.321897074
2010/9/7,1091.84,-1.14711501
2010/9/8,1098.87,0.643867233
2010/9/9,1104.18,0.483223675
2010/9/10,1109.55,0.48633375
2010/9/13,1121.9,1.113063855
2010/9/14,1121.1,-0.071307603
2010/9/15,1125.07,0.354116493
2010/9/16,1124.66,-0.036442177
2010/9/17,1125.59,0.082691658
2010/9/20,1142.71,1.520980108
2010/9/21,1139.78,-0.256408013
2010/9/22,1134.28,-0.482549264
2010/9/23,1124.83,-0.833127623
2010/9/24,1148.67,2.119431381
2010/9/27,1142.16,-0.566742406
2010/9/28,1147.7,0.485045878
2010/9/29,1144.73,-0.258778426
2010/9/30,1141.2,-0.308369659
2010/10/1,1146.24,0.441640379
2010/10/4,1137.03,-0.80349665
